sensor_ID,power,signal_strength,malfunction
3577,4.96,-58,0
3578,4.36,-76,0
3579,3.76,-64,0
3580,4.6,-50,0
3581,3.04,-71,0
3582,3.65,-70,0
3583,3.33,-53,0
3584,4.68,-63,0
3585,3.44,-62,0
3586,4.56,-77,0
3587,3.78,-65,0
3588,4.6,-77,0
3589,3.61,-56,0
3590,3.99,-75,0
3591,4.1,-60,0
3592,4.36,-65,0
3593,4.99,-72,0
3594,3.32,-93,1
3595,4.81,-51,0
3596,3.57,-80,0
3597,3.24,-78,0
3598,4.03,-77,0
3599,4.5,-74,0
3600,4.0,-58,0
3601,3.99,-59,0
3602,3.04,-69,0
3603,4.18,-74,0
3604,4.91,-56,0
3605,3.21,-62,0
3606,3.02,-80,0
3607,3.99,-62,0
3608,4.3,-60,0
3609,4.61,-66,0
3610,3.99,-52,0
3611,4.49,-66,0
3612,3.03,-56,0
3613,4.05,-64,0
3614,4.41,-77,0
3615,4.14,-74,0
3616,4.06,-51,0
3617,4.1,-68,0
3618,4.0,-78,0
3619,4.83,-68,0
3620,3.1,-75,0
3621,4.1,-56,0
3622,3.57,-60,0
3623,3.26,-54,0
3624,3.81,-51,0
3625,4.26,-80,0
3626,4.39,-73,0
3627,4.02,-66,0
3628,3.75,-64,0
3629,4.79,-75,0
3630,4.79,-72,0
3631,4.85,-65,0
3632,3.86,-52,0
3633,4.8,-79,0
3634,3.93,-65,0
3635,4.52,-73,0
3636,4.06,-65,0
3637,3.97,-51,0
3638,3.35,-54,0
3639,4.91,-57,0
3640,3.28,-61,0
3641,4.62,-61,0
3642,3.31,-67,0
3643,3.11,-91,1
3644,3.47,-79,0
3645,4.45,-57,0
3646,3.8,-75,0
3647,3.79,-93,1
3648,4.19,-59,0
3649,3.47,-61,0
3650,3.5,-65,0
3651,3.51,-56,0
3652,3.79,-56,0
3653,3.95,-74,0
3654,0.27,-60,1
3655,4.64,-52,0
3656,3.79,-94,1
3657,3.43,-63,0
3658,4.12,-51,0
3659,3.55,-50,0
3660,3.63,-71,0
3661,3.54,-73,0
3662,4.25,-59,0
3663,3.01,-53,0
3664,4.49,-53,0
3665,4.79,-55,0
3666,3.8,-74,0
3667,3.06,-68,0
3668,3.32,-52,0
3669,2.25,-50,1
3670,3.4,-76,0
3671,3.41,-68,0
3672,4.7,-74,0
3673,4.17,-65,0
3674,4.05,-50,0
3675,4.6,-61,0
3676,4.47,-69,0
3677,4.16,-74,0
3678,3.94,-51,0
3679,4.19,-67,0
3680,4.38,-64,0
3681,4.09,-56,0
3682,2.84,-77,1
3683,2.17,-50,1
3684,3.78,-72,0
3685,3.57,-63,0
3686,3.15,-60,0
3687,3.86,-75,0
3688,4.73,-56,0
3689,4.95,-79,0
3690,4.7,-69,0
3691,4.42,-74,0
3692,3.2,-66,0
3693,3.49,-70,0
3694,3.27,-75,0
3695,3.81,-51,0
3696,4.08,-75,0
3697,3.97,-71,0
3698,4.3,-75,0
3699,3.69,-64,0
3700,3.01,-92,1
3701,4.42,-77,0
3702,3.48,-64,0
3703,4.25,-54,0
3704,3.8,-98,1
3705,3.7,-70,0
3706,0.33,-54,1
3707,3.08,-54,0
3708,3.36,-74,0
3709,3.35,-52,0
3710,4.83,-60,0
3711,4.21,-75,0
3712,4.53,-71,0
3713,4.4,-68,0
3714,4.27,-67,0
3715,4.66,-79,0
3716,3.42,-64,0
3717,4.38,-80,0
3718,4.89,-51,0
3719,4.03,-78,0
3720,3.71,-54,0
3721,3.32,-51,0
3722,4.29,-73,0
3723,3.77,-50,0
3724,4.17,-62,0
3725,3.43,-66,0
3726,4.93,-79,0
3727,3.48,-71,0
3728,4.59,-67,0
3729,3.79,-60,0
3730,3.01,-92,1
3731,4.22,-50,0
3732,3.55,-78,0
3733,3.43,-55,0
3734,4.69,-51,0
3735,3.13,-52,0
3736,4.91,-71,0
3737,4.86,-52,0
3738,4.47,-69,0
3739,3.8,-68,0
3740,4.84,-77,0
3741,3.08,-50,0
3742,4.48,-56,0
3743,3.32,-53,0
3744,3.53,-93,1
3745,3.67,-73,0
3746,3.07,-55,0
3747,4.3,-75,0
3748,3.5,-61,0
3749,3.43,-64,0
3750,4.36,-79,0
3751,4.98,-53,0
3752,3.26,-71,0
3753,4.21,-57,0
3754,4.64,-63,0
3755,4.82,-69,0
3756,3.36,-53,0
3757,3.82,-71,0
3758,3.56,-71,0
3759,3.68,-75,0
3760,4.83,-56,0
3761,4.48,-51,0
3762,4.59,-54,0
3763,3.64,-57,0
3764,3.13,-65,0
3765,4.79,-74,0
3766,4.69,-68,0
3767,3.36,-71,0
3768,4.93,-58,0
3769,3.17,-59,0
3770,4.77,-75,0
3771,3.19,-54,0
3772,4.31,-61,0
3773,3.04,-55,0
3774,4.92,-57,0
3775,4.04,-63,0
3776,4.14,-74,0
3777,4.54,-64,0
3778,4.75,-55,0
3779,3.68,-68,0
3780,3.15,-80,0
3781,0.53,-75,1
3782,3.32,-61,0
3783,3.18,-76,0
3784,3.94,-70,0
3785,4.16,-58,0
3786,3.28,-51,0
3787,3.86,-56,0
3788,3.92,-64,0
3789,4.16,-55,0
3790,4.66,-66,0
3791,3.36,-72,0
3792,3.88,-65,0
3793,3.35,-51,0
3794,4.68,-68,0
3795,4.8,-73,0
3796,4.82,-92,1
3797,3.65,-57,0
3798,3.45,-73,0
3799,4.05,-67,0
3800,3.98,-58,0
3801,3.72,-79,0
3802,3.01,-66,0
3803,4.52,-51,0
3804,3.74,-72,0
3805,4.67,-50,0
3806,3.48,-59,0
3807,3.87,-73,0
3808,3.04,-79,0
3809,4.6,-56,0
3810,3.41,-55,0
3811,3.92,-55,0
3812,3.21,-73,0
3813,4.13,-77,0
3814,3.34,-57,0
3815,3.72,-69,0
3816,3.73,-73,0
3817,4.41,-68,0
3818,3.54,-73,0
3819,4.96,-67,0
3820,4.26,-54,0
3821,3.9,-54,0
3822,3.09,-63,0
3823,4.2,-91,1
3824,3.51,-76,0
3825,4.25,-72,0
3826,3.4,-56,0
3827,3.27,-77,0
3828,3.78,-59,0
3829,3.8,-66,0
3830,4.89,-77,0
3831,4.33,-77,0
3832,4.87,-59,0
3833,3.37,-72,0
3834,4.56,-64,0
3835,4.52,-55,0
3836,3.68,-56,0
3837,4.89,-57,0
3838,3.52,-69,0
3839,3.35,-57,0
3840,3.24,-55,0
3841,3.46,-55,0
3842,4.91,-60,0
3843,3.63,-57,0
3844,3.79,-55,0
3845,1.05,-60,1
3846,3.4,-61,0
3847,4.01,-74,0
3848,3.64,-51,0
3849,3.71,-55,0
3850,3.72,-63,0
3851,3.19,-79,0
3852,4.89,-74,0
3853,3.69,-69,0
3854,4.96,-57,0
3855,4.74,-57,0
3856,3.6,-77,0
3857,3.42,-79,0
3858,4.33,-75,0
3859,3.13,-55,0
3860,3.03,-63,0
3861,3.43,-80,0
3862,0.26,-65,1
3863,3.25,-90,1
3864,4.05,-75,0
3865,3.0,-65,0
3866,4.95,-77,0
3867,4.3,-75,0
3868,4.99,-61,0
3869,4.87,-66,0
3870,3.0,-58,0
3871,1.48,-61,1
3872,3.14,-75,0
3873,4.4,-68,0
3874,4.99,-76,0
3875,1.89,-67,1
3876,3.23,-56,0
3877,4.73,-72,0
3878,3.05,-57,0
3879,4.36,-69,0
3880,3.73,-100,1
3881,3.49,-53,0
3882,4.72,-70,0
3883,4.22,-70,0
3884,2.41,-78,1
3885,4.85,-77,0
3886,3.74,-74,0
3887,4.66,-74,0
3888,4.87,-67,0
3889,4.98,-75,0
3890,4.19,-70,0
3891,3.05,-72,0
3892,3.45,-91,1
3893,1.23,-59,1
3894,3.72,-56,0
3895,3.7,-59,0
3896,3.91,-50,0
3897,4.92,-50,0
3898,4.99,-65,0
3899,3.46,-55,0
3900,3.59,-68,0
3901,3.91,-62,0
3902,2.94,-56,1
3903,3.11,-76,0
3904,3.78,-58,0
3905,3.88,-76,0
3906,4.57,-52,0
3907,4.58,-54,0
3908,4.3,-58,0
3909,4.2,-50,0
3910,3.08,-66,0
3911,3.43,-66,0
3912,3.74,-63,0
3913,4.67,-71,0
3914,3.53,-73,0
3915,3.22,-68,0
3916,2.55,-73,1
3917,4.03,-67,0
3918,3.27,-54,0
3919,4.25,-66,0
3920,3.95,-57,0
3921,4.74,-58,0
3922,3.73,-60,0
3923,4.64,-52,0
3924,4.55,-77,0
3925,4.2,-72,0
3926,3.95,-79,0
3927,4.31,-92,1
3928,4.36,-56,0
3929,4.88,-53,0
3930,3.17,-75,0
3931,3.28,-56,0
3932,3.93,-62,0
3933,4.26,-59,0
3934,3.8,-80,0
3935,4.3,-77,0
3936,3.73,-80,0
3937,4.14,-55,0
3938,4.07,-66,0
3939,4.19,-69,0
3940,4.8,-52,0
3941,3.7,-77,0
3942,4.82,-66,0
3943,3.34,-70,0
3944,3.82,-59,0
3945,4.49,-55,0
3946,3.48,-56,0
3947,4.12,-65,0
3948,3.27,-94,1
3949,4.12,-72,0
3950,4.85,-71,0
3951,3.05,-62,0
3952,3.42,-52,0
3953,4.01,-60,0
3954,3.04,-64,0
3955,4.42,-62,0
3956,4.8,-59,0
3957,3.03,-53,0
3958,4.02,-77,0
3959,4.41,-55,0
3960,3.69,-72,0
3961,4.61,-65,0
3962,4.85,-70,0
3963,4.36,-64,0
3964,3.32,-94,1
3965,4.81,-60,0
3966,3.15,-62,0
3967,3.66,-62,0
3968,4.05,-57,0
3969,4.87,-66,0
3970,3.91,-65,0
3971,4.27,-64,0
3972,3.63,-75,0
3973,3.42,-62,0
3974,4.92,-53,0
3975,3.32,-78,0
3976,4.55,-57,0
3977,3.92,-53,0
3978,3.05,-67,0
3979,3.38,-80,0
3980,3.55,-62,0
3981,4.85,-52,0
3982,3.51,-72,0
3983,3.35,-50,0
3984,4.18,-61,0
3985,4.13,-62,0
3986,3.86,-74,0
3987,3.06,-63,0
3988,3.06,-67,0
3989,4.64,-50,0
3990,4.72,-69,0
3991,3.55,-90,1
3992,4.68,-66,0
3993,4.2,-51,0
3994,3.71,-63,0
3995,3.79,-69,0
3996,3.76,-61,0
3997,4.1,-80,0
3998,4.91,-77,0
3999,3.6,-80,0
4000,4.95,-54,0
4001,0.88,-57,1
4002,4.37,-62,0
4003,4.33,-79,0
4004,3.99,-75,0
4005,3.53,-61,0
4006,3.18,-50,0
4007,4.9,-56,0
4008,4.71,-67,0
4009,3.1,-57,0
4010,4.89,-74,0
4011,3.67,-62,0
4012,4.53,-71,0
4013,4.32,-58,0
4014,3.56,-80,0
4015,3.43,-52,0
4016,4.54,-78,0
4017,4.02,-80,0
4018,4.42,-76,0
4019,4.23,-66,0
4020,3.72,-50,0
4021,3.26,-61,0
4022,3.94,-59,0
4023,4.5,-66,0
4024,4.5,-59,0
4025,3.69,-61,0
4026,4.56,-59,0
4027,3.19,-50,0
4028,3.46,-61,0
4029,4.84,-50,0
4030,3.61,-59,0
4031,4.68,-73,0
4032,4.82,-64,0
4033,4.27,-54,0
4034,3.35,-52,0
4035,4.73,-98,1
4036,3.78,-53,0
4037,3.46,-75,0
4038,3.45,-70,0
4039,3.43,-70,0
4040,0.3,-74,1
4041,4.85,-62,0
4042,4.72,-78,0
4043,4.33,-97,1
4044,4.41,-76,0
4045,4.47,-100,1
4046,4.07,-75,0
4047,3.11,-64,0
4048,3.15,-72,0
4049,3.74,-59,0
4050,3.85,-93,1
4051,3.33,-72,0
4052,4.25,-61,0
4053,3.38,-69,0
4054,4.91,-58,0
4055,3.67,-58,0
4056,0.39,-76,1
4057,4.4,-80,0
4058,4.91,-70,0
4059,2.38,-74,1
4060,3.04,-60,0
4061,4.92,-50,0
4062,4.87,-71,0
4063,4.18,-74,0
4064,3.51,-55,0
4065,3.81,-60,0
4066,3.36,-69,0
4067,3.3,-94,1
4068,4.29,-51,0
4069,4.22,-62,0
4070,3.56,-53,0
4071,3.22,-60,0
4072,1.91,-51,1
4073,4.64,-92,1
4074,3.93,-74,0
4075,3.33,-50,0
4076,4.02,-64,0
4077,3.28,-54,0
4078,3.8,-63,0
4079,4.33,-52,0
4080,3.76,-66,0
4081,4.65,-67,0
4082,3.33,-80,0
4083,4.97,-56,0
4084,3.81,-51,0
4085,4.21,-55,0
4086,4.67,-76,0
4087,3.0,-69,0
4088,3.34,-58,0
4089,3.51,-50,0
4090,4.68,-59,0
4091,4.19,-75,0
4092,3.39,-68,0
4093,3.45,-50,0
4094,3.45,-71,0
4095,4.49,-59,0
4096,3.1,-52,0
4097,4.29,-75,0
4098,2.71,-73,1
4099,3.04,-80,0
4100,3.73,-53,0
4101,4.47,-61,0
4102,4.43,-77,0
4103,4.91,-50,0
4104,3.67,-55,0
4105,4.88,-67,0
4106,3.88,-52,0
4107,4.32,-65,0
4108,4.53,-60,0
4109,4.11,-52,0
4110,3.31,-65,0
4111,3.83,-77,0
4112,4.21,-61,0
4113,3.94,-65,0
4114,3.52,-63,0
4115,4.42,-71,0
4116,4.49,-71,0
4117,3.52,-53,0
4118,4.1,-77,0
4119,3.44,-90,1
4120,4.86,-68,0
4121,3.73,-54,0
4122,3.83,-78,0
4123,4.71,-70,0
4124,4.83,-67,0
4125,2.35,-76,1
4126,1.7,-63,1
4127,3.54,-52,0
4128,4.39,-54,0
4129,3.55,-58,0
4130,3.77,-63,0
4131,4.85,-70,0
4132,3.65,-76,0
4133,3.25,-55,0
4134,3.41,-71,0
4135,4.35,-66,0
4136,3.13,-72,0
4137,4.97,-59,0
4138,4.35,-72,0
4139,3.32,-52,0
4140,4.18,-78,0
4141,3.78,-50,0
4142,3.43,-61,0
4143,4.69,-59,0
4144,4.51,-72,0
4145,4.48,-91,1
4146,3.44,-54,0
4147,3.21,-78,0
4148,3.57,-70,0
4149,3.24,-72,0
4150,3.08,-61,0
4151,4.38,-66,0
4152,4.39,-71,0
4153,4.56,-67,0
4154,4.39,-50,0
4155,4.13,-61,0
4156,4.56,-64,0
4157,3.85,-76,0
4158,3.11,-58,0
4159,3.57,-79,0
4160,4.12,-79,0
4161,0.43,-65,1
4162,3.86,-66,0
4163,3.22,-60,0
4164,3.22,-67,0
4165,3.21,-57,0
4166,3.16,-72,0
4167,3.01,-53,0
4168,4.17,-58,0
4169,2.95,-59,1
4170,3.86,-55,0
4171,4.88,-70,0
4172,4.66,-78,0
4173,3.29,-79,0
4174,4.25,-63,0
4175,4.38,-70,0
4176,3.1,-60,0
4177,3.92,-58,0
4178,3.8,-76,0
4179,4.4,-75,0
4180,3.85,-78,0
4181,3.68,-96,1
4182,3.37,-68,0
4183,4.64,-58,0
4184,3.76,-59,0
4185,3.65,-73,0
4186,4.18,-57,0
4187,3.75,-92,1
4188,3.58,-61,0
4189,3.11,-63,0
4190,4.96,-74,0
4191,4.61,-76,0
4192,3.62,-59,0
4193,3.22,-61,0
4194,0.19,-57,1
4195,4.05,-52,0
4196,4.1,-73,0
4197,3.63,-55,0
4198,4.5,-72,0
4199,1.88,-62,1
4200,3.97,-56,0
4201,3.35,-74,0
4202,4.74,-76,0
4203,4.46,-66,0
4204,3.62,-70,0
4205,4.71,-75,0
4206,3.58,-55,0
4207,3.51,-51,0
4208,3.71,-53,0
4209,3.67,-69,0
4210,4.21,-69,0
4211,4.78,-74,0
4212,3.33,-76,0
4213,4.24,-65,0
4214,4.15,-52,0
4215,3.56,-58,0
4216,3.16,-100,1
4217,3.37,-52,0
4218,4.77,-74,0
4219,3.61,-55,0
4220,4.04,-76,0
4221,4.62,-50,0
4222,4.28,-92,1
4223,3.17,-75,0
4224,3.27,-67,0
4225,4.97,-62,0
4226,3.27,-74,0
4227,4.61,-60,0
4228,3.94,-100,1
4229,3.06,-70,0
4230,3.89,-51,0
4231,3.94,-63,0
4232,4.52,-69,0
4233,3.48,-73,0
4234,3.9,-69,0
4235,3.82,-57,0
4236,2.4,-71,1
4237,3.04,-75,0
4238,4.0,-70,0
4239,4.65,-79,0
4240,3.52,-55,0
4241,3.64,-75,0
4242,3.49,-78,0
4243,3.94,-55,0
4244,3.65,-64,0
4245,4.05,-56,0
4246,3.35,-58,0
4247,3.21,-68,0
4248,3.68,-57,0
4249,3.2,-52,0
4250,3.92,-58,0
4251,3.86,-72,0
4252,3.2,-75,0
4253,3.15,-59,0
4254,4.38,-65,0
4255,3.21,-76,0
4256,4.46,-56,0
4257,2.74,-65,1
4258,4.68,-76,0
4259,3.0,-77,0
4260,4.51,-55,0
4261,4.74,-77,0
4262,4.26,-65,0
4263,4.09,-55,0
4264,3.31,-53,0
4265,4.87,-52,0
4266,3.76,-67,0
4267,3.56,-64,0
4268,3.9,-61,0
4269,4.58,-50,0
4270,4.31,-51,0
4271,4.56,-74,0
4272,4.55,-50,0
4273,3.61,-65,0
4274,4.12,-64,0
4275,4.94,-72,0
4276,4.46,-67,0
4277,3.48,-80,0
4278,3.89,-96,1
4279,4.95,-66,0
4280,2.17,-76,1
4281,3.94,-61,0
4282,4.34,-61,0
4283,3.82,-61,0
4284,3.57,-57,0
4285,4.06,-64,0
4286,3.86,-52,0
4287,4.88,-73,0
4288,3.75,-71,0
4289,4.22,-51,0
4290,3.28,-67,0
4291,3.69,-59,0
4292,3.37,-59,0
4293,4.95,-73,0
4294,4.57,-61,0
4295,4.38,-65,0
4296,4.15,-78,0
4297,4.61,-66,0
4298,3.48,-51,0
4299,4.47,-62,0
4300,3.35,-51,0
4301,3.88,-69,0
4302,3.45,-61,0
4303,3.01,-55,0
4304,3.61,-64,0
4305,4.46,-59,0
4306,4.29,-57,0
4307,3.38,-50,0
4308,3.13,-63,0
4309,3.4,-76,0
4310,3.99,-70,0
4311,4.14,-52,0
4312,3.73,-67,0
4313,4.25,-62,0
4314,3.28,-80,0
4315,4.72,-77,0
4316,3.56,-61,0
4317,3.46,-64,0
4318,4.73,-75,0
4319,3.82,-62,0
4320,4.66,-59,0
4321,3.92,-61,0
4322,4.8,-71,0
4323,3.15,-79,0
4324,4.95,-65,0
4325,4.99,-73,0
4326,3.94,-50,0
4327,4.35,-69,0
4328,2.39,-67,1
4329,3.05,-59,0
4330,3.44,-57,0
4331,4.16,-55,0
4332,4.58,-53,0
4333,3.81,-63,0
4334,4.14,-94,1
4335,3.64,-72,0
4336,3.73,-56,0
4337,3.87,-72,0
4338,4.0,-54,0
4339,4.59,-77,0
4340,3.31,-50,0
4341,2.87,-58,1
4342,4.2,-66,0
4343,3.69,-56,0
4344,4.67,-77,0
4345,4.56,-58,0
4346,3.36,-66,0
4347,3.47,-79,0
4348,3.95,-58,0
4349,4.33,-50,0
4350,4.18,-58,0
4351,4.91,-80,0
4352,4.3,-73,0
4353,2.69,-71,1
4354,4.63,-94,1
4355,3.22,-60,0
4356,4.79,-76,0
4357,4.07,-72,0
4358,3.43,-68,0
4359,0.58,-50,1
4360,4.09,-67,0
4361,4.81,-59,0
4362,4.08,-57,0
4363,3.24,-58,0
4364,3.27,-54,0
4365,3.3,-68,0
4366,4.16,-68,0
4367,4.44,-76,0
4368,0.96,-97,1
4369,3.69,-56,0
4370,0.52,-75,1
4371,3.5,-57,0
4372,4.53,-58,0
4373,3.44,-58,0
4374,4.46,-73,0
4375,3.52,-79,0
4376,4.68,-68,0
4377,3.59,-60,0
4378,3.65,-65,0
4379,3.77,-57,0
4380,3.7,-72,0
4381,4.2,-67,0
4382,3.63,-64,0
4383,4.3,-69,0
4384,3.44,-53,0
4385,4.76,-55,0
4386,3.88,-79,0
4387,4.53,-71,0
4388,3.04,-92,1
4389,4.1,-50,0
4390,3.73,-53,0
4391,3.63,-58,0
4392,3.65,-67,0
4393,4.59,-52,0
4394,4.74,-65,0
4395,1.34,-67,1
4396,5.0,-54,0
4397,3.02,-93,1
4398,4.48,-78,0
4399,3.96,-53,0
4400,3.87,-60,0
4401,4.9,-75,0
4402,3.52,-54,0
4403,4.39,-64,0
4404,3.24,-50,0
4405,4.61,-67,0
4406,3.3,-53,0
4407,3.81,-71,0
4408,4.51,-67,0
4409,4.74,-66,0
4410,4.65,-93,1
4411,4.26,-59,0
4412,4.3,-64,0
4413,3.11,-64,0
4414,3.89,-53,0
4415,4.92,-79,0
4416,4.5,-51,0
4417,4.51,-56,0
4418,4.68,-53,0
4419,3.38,-58,0
4420,4.12,-74,0
4421,3.58,-70,0
4422,3.16,-53,0
4423,4.11,-68,0
4424,4.92,-63,0
4425,3.45,-53,0
4426,3.43,-76,0
4427,4.98,-75,0
4428,3.52,-74,0
4429,3.48,-63,0
4430,3.49,-74,0
4431,4.11,-60,0
4432,4.07,-97,1
4433,2.11,-69,1
4434,3.89,-51,0
4435,4.79,-80,0
4436,4.48,-90,1
4437,3.17,-93,1
4438,3.1,-64,0
4439,4.86,-62,0
4440,4.92,-65,0
4441,4.0,-66,0
4442,4.21,-69,0
4443,4.35,-53,0
4444,4.19,-65,0
4445,3.06,-66,0
4446,4.48,-73,0
4447,3.07,-57,0
4448,4.17,-66,0
4449,4.18,-51,0
4450,4.48,-69,0
4451,4.43,-53,0
4452,3.54,-60,0
4453,4.37,-67,0
4454,4.75,-76,0
4455,4.24,-76,0
4456,4.13,-52,0
4457,3.97,-74,0
4458,3.43,-78,0
4459,4.39,-55,0
4460,3.79,-77,0
4461,4.25,-57,0
4462,3.05,-52,0
4463,4.51,-52,0
4464,4.03,-76,0
4465,4.07,-69,0
4466,3.84,-65,0
4467,2.78,-70,1
4468,3.04,-77,0
4469,3.78,-56,0
4470,3.99,-64,0
4471,4.3,-67,0
4472,4.57,-67,0
4473,3.13,-66,0
4474,4.85,-51,0
4475,3.64,-56,0
4476,3.97,-74,0
4477,3.84,-62,0
4478,4.18,-76,0
4479,3.94,-60,0
4480,3.09,-53,0
4481,3.95,-61,0
4482,3.43,-50,0
4483,4.61,-50,0
4484,3.31,-67,0
4485,4.21,-62,0
4486,4.98,-60,0
4487,4.12,-65,0
4488,0.88,-51,1
4489,3.77,-53,0
4490,4.27,-76,0
4491,4.26,-66,0
4492,3.89,-73,0
4493,3.09,-70,0
4494,4.12,-72,0
4495,4.15,-55,0
4496,3.01,-63,0
4497,3.45,-54,0
4498,4.08,-71,0
4499,3.43,-63,0
4500,4.54,-69,0
4501,4.84,-74,0
4502,3.58,-58,0
4503,3.1,-74,0
4504,1.8,-75,1
4505,3.12,-55,0
4506,4.13,-63,0
4507,4.67,-55,0
4508,4.25,-59,0
4509,4.53,-54,0
4510,0.17,-77,1
4511,3.09,-80,0
4512,4.46,-93,1
4513,3.45,-78,0
4514,4.64,-58,0
4515,3.81,-69,0
4516,3.15,-52,0
4517,0.79,-69,1
4518,4.34,-53,0
4519,4.31,-62,0
4520,4.99,-96,1
4521,3.07,-69,0
4522,4.76,-54,0
4523,4.84,-68,0
4524,4.91,-52,0
4525,3.42,-75,0
4526,3.93,-66,0
4527,3.43,-76,0
4528,3.44,-68,0
4529,3.83,-77,0
4530,3.66,-66,0
4531,4.04,-54,0
4532,4.27,-73,0
4533,4.29,-74,0
4534,4.91,-77,0
4535,4.86,-75,0
4536,3.18,-54,0
4537,4.59,-57,0
4538,3.88,-67,0
4539,0.05,-66,1
4540,4.27,-52,0
4541,3.52,-58,0
4542,3.21,-58,0
4543,4.75,-57,0
4544,3.21,-56,0
4545,3.37,-79,0
4546,3.83,-61,0
4547,4.15,-79,0
4548,4.92,-51,0
4549,4.58,-53,0
4550,3.91,-69,0
4551,3.53,-60,0
4552,4.92,-52,0
4553,4.38,-56,0
4554,4.97,-60,0
4555,3.71,-54,0
4556,0.95,-65,1
4557,3.68,-70,0
4558,3.62,-62,0
4559,4.05,-96,1
4560,4.88,-58,0
4561,3.78,-78,0
4562,4.8,-58,0
4563,4.57,-80,0
4564,4.16,-57,0
4565,4.47,-56,0
4566,3.77,-57,0
4567,4.75,-74,0
4568,4.38,-92,1
4569,1.37,-74,1
4570,4.84,-71,0
4571,3.37,-69,0
4572,4.97,-67,0
4573,3.37,-55,0
4574,4.69,-53,0
4575,4.05,-58,0
4576,4.48,-63,0
4577,3.15,-94,1
4578,2.31,-80,1
4579,3.33,-72,0
4580,4.16,-61,0
4581,4.87,-60,0
4582,4.78,-80,0
4583,4.65,-59,0
4584,3.77,-77,0
4585,3.69,-56,0
4586,3.8,-60,0
4587,3.33,-73,0
4588,3.28,-75,0
4589,3.7,-78,0
4590,3.77,-61,0
4591,4.69,-61,0
4592,4.0,-67,0
4593,4.64,-63,0
4594,3.4,-72,0
4595,3.9,-66,0
4596,3.11,-56,0
4597,3.81,-80,0
4598,4.93,-59,0
4599,4.27,-76,0
4600,4.29,-54,0
4601,2.97,-64,1
4602,0.57,-74,1
4603,4.07,-64,0
4604,3.2,-99,1
4605,4.66,-63,0
4606,4.6,-52,0
4607,4.99,-76,0
4608,4.31,-64,0
4609,2.2,-59,1
4610,3.51,-67,0
4611,4.17,-63,0
4612,4.35,-67,0
4613,4.99,-75,0
4614,3.17,-63,0
4615,3.2,-59,0
4616,4.29,-76,0
4617,3.27,-73,0
4618,4.2,-78,0
4619,4.3,-73,0
4620,4.91,-68,0
4621,4.07,-67,0
4622,3.02,-71,0
4623,3.75,-70,0
4624,4.6,-53,0
4625,3.71,-75,0
4626,3.02,-59,0
4627,3.61,-78,0
4628,3.85,-93,1
4629,3.37,-74,0
4630,4.24,-78,0
4631,3.66,-80,0
4632,4.42,-70,0
4633,4.42,-70,0
4634,3.73,-57,0
4635,4.64,-73,0
4636,4.53,-71,0
4637,4.45,-51,0
4638,4.99,-54,0
4639,4.72,-72,0
4640,4.7,-70,0
4641,3.25,-55,0
4642,0.17,-56,1
4643,4.15,-63,0
4644,3.33,-77,0
4645,3.76,-59,0
4646,3.71,-75,0
4647,4.91,-71,0
4648,4.53,-66,0
4649,4.31,-67,0
4650,4.82,-70,0
4651,4.49,-73,0
4652,2.91,-50,1
4653,4.06,-57,0
4654,3.91,-68,0
4655,4.48,-72,0
4656,3.44,-74,0
4657,4.93,-60,0
4658,3.97,-63,0
4659,3.01,-68,0
4660,3.66,-61,0
4661,3.0,-61,0
4662,3.69,-52,0
4663,4.84,-77,0
4664,4.29,-74,0
4665,3.25,-73,0
4666,4.73,-95,1
4667,3.68,-52,0
4668,4.62,-62,0
4669,4.32,-68,0
4670,4.71,-70,0
4671,3.3,-63,0
4672,4.18,-72,0
4673,4.26,-77,0
4674,4.52,-77,0
4675,4.46,-63,0
4676,3.87,-70,0
4677,4.39,-79,0
4678,4.72,-97,1
4679,2.89,-78,1
4680,4.38,-51,0
4681,4.62,-60,0
4682,3.93,-62,0
4683,3.2,-51,0
4684,4.74,-55,0
4685,4.78,-50,0
4686,4.93,-57,0
4687,3.64,-50,0
4688,3.77,-63,0
4689,4.44,-72,0
4690,3.47,-68,0
4691,4.46,-76,0
4692,4.76,-62,0
4693,3.58,-72,0
4694,3.97,-61,0
4695,4.61,-68,0
4696,4.6,-67,0
4697,3.75,-92,1
4698,3.73,-61,0
4699,3.47,-57,0
4700,3.79,-74,0
4701,4.35,-78,0
4702,4.5,-57,0
4703,3.35,-58,0
4704,4.29,-57,0
4705,4.24,-51,0
4706,4.36,-93,1
4707,3.13,-52,0
4708,3.69,-79,0
4709,4.97,-53,0
4710,4.1,-54,0
4711,3.1,-58,0
4712,3.94,-61,0
4713,3.91,-80,0
4714,3.23,-71,0
4715,2.38,-66,1
4716,3.14,-55,0
4717,3.94,-61,0
4718,3.51,-71,0
4719,3.86,-69,0
4720,4.89,-74,0
4721,4.71,-50,0
4722,3.66,-53,0
4723,4.37,-74,0
4724,3.22,-71,0
4725,4.7,-78,0
4726,3.23,-59,0
4727,4.65,-74,0
4728,4.99,-59,0
4729,3.13,-74,0
4730,3.83,-51,0
4731,3.7,-80,0
4732,3.2,-60,0
4733,4.68,-56,0
4734,4.09,-63,0
4735,3.63,-67,0
4736,3.66,-69,0
4737,4.52,-54,0
4738,3.18,-64,0
4739,3.89,-73,0
4740,4.79,-68,0
4741,3.2,-56,0
